Time,Age,Gender,Sentiment,Language,Location,Retweets,Likes,Comments,Keywords
2023-06-08 07:05:15.486194477,50,Male,Negative,English,Germany,11,25,26,"public health, community, hospital, health"
2023-06-08 07:22:32.701080432,48,Female,Negative,English,USA,11,36,15,"side effects, measles, safe"
2023-06-08 07:39:49.915966386,43,Female,Positive,English,USA,8,14,28,"vaccine, science"
2023-06-08 07:57:07.130852340,38,Female,Positive,English,India,19,18,14,"side effects, flu, data, immunity"
2023-06-08 08:14:24.345738295,38,Female,Negative,English,USA,44,25,50,"safe, flu, microchip"
2023-06-08 08:31:41.560624249,56,Male,Positive,Chinese,Canada,18,16,23,"data, mRNA, Moderna, flu"
2023-06-08 08:48:58.775510204,18,Male,Negative,English,USA,23,25,14,"conspiracy, vaccine, COVID"
2023-06-08 09:06:15.990396158,17,Male,Positive,English,USA,39,26,14,"health, mRNA, safe"
2023-06-08 09:23:33.205282112,48,Non-binary,Negative,English,USA,16,34,15,"conspiracy, side effects"
2023-06-08 09:40:50.420168067,63,Non-binary,Negative,English,USA,55,14,39,"microchip, health, COVID"
2023-06-08 09:58:07.635054021,37,Non-binary,Positive,Spanish,UK,54,12,10,"Pfizer, hospital"
2023-06-08 10:15:24.849939976,67,Female,Positive,English,Australia,18,17,14,"Moderna, WHO"
2023-06-08 10:32:42.064825930,66,Non-binary,Positive,English,UK,15,12,15,"hospital, community"
2023-06-08 10:49:59.279711884,37,Female,Positive,English,Germany,28,26,19,"COVID, trust, community, health"
2023-06-08 11:07:16.494597839,59,Non-binary,Negative,Spanish,USA,16,11,17,"hospital, microchip"
2023-06-08 11:24:33.709483793,19,Female,Positive,English,UK,11,64,9,"science, vaccine, efficacy"
2023-06-08 11:41:50.924369747,45,Non-binary,Negative,English,UK,38,38,16,"flu, community, booster, hoax"
2023-06-08 11:59:08.139255702,67,Non-binary,Positive,English,Germany,36,20,19,"trust, trial"
2023-06-08 12:16:25.354141656,55,Male,Negative,English,USA,21,30,14,"public health, microchip"
2023-06-08 12:33:42.569027611,68,Non-binary,Negative,English,UK,10,8,28,"trial, hoax"
2023-06-08 12:50:59.783913565,20,Non-binary,Negative,Spanish,India,10,70,31,"side effects, community, microchip"
2023-06-08 13:08:16.998799519,51,Male,Negative,Spanish,USA,21,14,19,"polio, health, trust"
2023-06-08 13:25:34.213685474,24,Female,Negative,French,India,15,18,22,"vaccine, booster, microchip"
2023-06-08 13:42:51.428571428,54,Male,Positive,English,USA,16,7,6,"WHO, booster, Pfizer"
2023-06-08 14:00:08.643457382,21,Male,Negative,English,Australia,33,25,16,"community, hoax, Moderna"
2023-06-08 14:17:25.858343337,53,Female,Negative,English,Germany,28,11,33,"public health, health"
2023-06-08 14:34:43.073229291,52,Non-binary,Negative,Chinese,Canada,40,21,16,"side effects, trust, measles"
2023-06-08 14:52:00.288115246,35,Female,Positive,English,UK,12,15,13,"Pfizer, immunity"
2023-06-08 15:09:17.503001200,34,Non-binary,Negative,Spanish,USA,16,11,62,"booster, Moderna"
2023-06-08 15:26:34.717887154,17,Non-binary,Negative,English,Germany,29,13,49,"COVID, trust"
2023-06-08 15:43:51.932773109,65,Female,Positive,English,UK,25,22,25,"hoax, conspiracy, microchip, vaccine"
2023-06-08 16:01:09.147659063,36,Male,Positive,English,USA,43,10,35,"booster, vaccine, science"
2023-06-08 16:18:26.362545018,61,Female,Negative,English,Canada,24,13,6,"polio, efficacy, measles"
2023-06-08 16:35:43.577430972,18,Non-binary,Negative,German,UK,50,27,13,"public health, trust, conspiracy"
2023-06-08 16:53:00.792316926,42,Female,Negative,Chinese,USA,26,73,15,"data, hoax"
2023-06-08 17:10:18.007202881,26,Female,Positive,English,USA,34,25,17,"trust, hospital, efficacy"
2023-06-08 17:27:35.222088835,52,Non-binary,Negative,English,USA,17,12,15,"booster, data"
2023-06-08 17:44:52.436974789,65,Male,Positive,German,UK,20,16,5,"data, microchip"
2023-06-08 18:02:09.651860744,50,Female,Positive,Spanish,Canada,31,20,24,"hospital, COVID"
2023-06-08 18:19:26.866746698,61,Non-binary,Positive,English,UK,44,16,26,"WHO, hospital, flu"
2023-06-08 18:36:44.081632653,55,Non-binary,Negative,English,India,28,31,44,"COVID, Pfizer"
2023-06-08 18:54:01.296518607,19,Female,Negative,English,India,19,22,13,"data, side effects, WHO"
2023-06-08 19:11:18.511404561,27,Male,Negative,English,Canada,39,31,12,"WHO, data"
2023-06-08 19:28:35.726290516,37,Female,Positive,English,USA,6,17,5,"trial, science, data"
2023-06-08 19:45:52.941176470,64,Male,Negative,English,Canada,9,38,17,"hospital, trust, vaccine, mRNA"
2023-06-08 20:03:10.156062425,44,Male,Positive,English,UK,28,18,31,"microchip, mRNA, Moderna, public health"
2023-06-08 20:20:27.370948379,51,Male,Negative,English,UK,20,12,14,"Pfizer, public health"
2023-06-08 20:37:44.585834333,39,Male,Negative,English,Canada,27,59,58,"flu, science, microchip, measles"
2023-06-08 20:55:01.800720288,62,Female,Positive,French,USA,20,8,17,"vaccine, flu, trial, Moderna"
2023-06-08 21:12:19.015606242,41,Non-binary,Negative,Spanish,Germany,26,13,21,"immunity, vaccine, safe"
2023-06-08 21:29:36.230492196,65,Non-binary,Positive,English,USA,13,14,10,"COVID, polio, hoax, measles"
2023-06-08 21:46:53.445378151,28,Non-binary,Negative,German,Canada,26,70,23,"vaccine, polio"
2023-06-08 22:04:10.660264105,62,Non-binary,Negative,German,USA,33,49,7,"booster, efficacy"
2023-06-08 22:21:27.875150060,61,Non-binary,Positive,English,Germany,36,42,28,"COVID, safe"
2023-06-08 22:38:45.090036014,68,Non-binary,Negative,English,USA,54,17,28,"science, community, data, WHO"
2023-06-08 22:56:02.304921968,50,Female,Positive,Spanish,USA,22,67,39,"health, COVID"
2023-06-08 23:13:19.519807923,53,Male,Negative,French,USA,23,24,12,"flu, measles, trial"
2023-06-08 23:30:36.734693877,30,Non-binary,Negative,Chinese,USA,9,32,21,"safe, public health, WHO, microchip"
2023-06-08 23:47:53.949579831,36,Female,Negative,German,USA,15,21,26,"measles, community, flu, WHO"
2023-06-09 00:05:11.164465786,35,Non-binary,Positive,Spanish,UK,18,19,25,"COVID, vaccine"
2023-06-09 00:22:28.379351740,68,Non-binary,Negative,English,UK,33,17,13,"trial, booster, conspiracy"
2023-06-09 00:39:45.594237695,35,Male,Negative,English,USA,14,18,6,"mRNA, microchip"
2023-06-09 00:57:02.809123649,22,Male,Positive,English,USA,29,27,23,"data, public health"
2023-06-09 01:14:20.024009603,63,Male,Positive,English,India,20,24,18,"mRNA, immunity, community"
2023-06-09 01:31:37.238895558,30,Non-binary,Negative,Spanish,Canada,18,19,15,"vaccine, side effects, polio, booster"
2023-06-09 01:48:54.453781512,69,Non-binary,Negative,English,Australia,22,42,29,"hospital, efficacy, hoax"
2023-06-09 02:06:11.668667467,45,Non-binary,Negative,Spanish,Canada,16,4,19,"trial, vaccine"
2023-06-09 02:23:28.883553421,56,Male,Negative,English,USA,16,25,10,"conspiracy, Moderna, science, Pfizer"
2023-06-09 02:40:46.098439375,24,Female,Negative,English,USA,8,28,7,"conspiracy, public health, immunity, trial"
2023-06-09 02:58:03.313325330,46,Non-binary,Positive,English,USA,17,35,11,"flu, measles, safe"
2023-06-09 03:15:20.528211284,48,Non-binary,Positive,English,India,15,19,66,"public health, Pfizer, efficacy, trial"
2023-06-09 03:32:37.743097238,23,Non-binary,Positive,French,Germany,15,22,28,"Pfizer, booster, COVID"
2023-06-09 03:49:54.957983193,31,Female,Negative,Spanish,UK,24,32,22,"side effects, trust, efficacy, health"
2023-06-09 04:07:12.172869147,25,Non-binary,Positive,Chinese,USA,27,42,18,"side effects, hospital, trust"
2023-06-09 04:24:29.387755102,46,Female,Negative,English,USA,22,17,17,"science, public health"
2023-06-09 04:41:46.602641056,24,Non-binary,Negative,English,USA,33,22,36,"booster, mRNA"
2023-06-09 04:59:03.817527010,36,Female,Negative,English,UK,26,46,15,"immunity, COVID, science, mRNA"
2023-06-09 05:16:21.032412965,31,Non-binary,Positive,English,USA,17,6,26,"microchip, booster, flu"
2023-06-09 05:33:38.247298919,18,Male,Negative,German,Germany,15,14,16,"Pfizer, public health, hoax"
2023-06-09 05:50:55.462184873,62,Male,Positive,Spanish,USA,23,41,52,"science, conspiracy, data"
2023-06-09 06:08:12.677070828,66,Male,Negative,German,Germany,26,34,29,"science, hoax, polio, Pfizer"
2023-06-09 06:25:29.891956782,61,Male,Positive,English,Australia,40,26,37,"hospital, microchip, side effects, trial"
2023-06-09 06:42:47.106842737,39,Non-binary,Positive,German,Australia,36,16,14,"mRNA, booster, Pfizer"
2023-06-09 07:00:04.321728691,35,Male,Negative,English,Canada,15,12,34,"polio, community, Moderna"
2023-06-09 07:17:21.536614645,51,Female,Positive,German,Canada,19,14,17,"public health, side effects, efficacy"
2023-06-09 07:34:38.751500600,52,Male,Positive,English,Canada,28,43,21,"immunity, safe, side effects, community"
2023-06-09 07:51:55.966386554,63,Male,Negative,English,Canada,34,14,45,"polio, efficacy, safe"
2023-06-09 08:09:13.181272509,15,Male,Negative,English,UK,32,21,11,"polio, data, trial, vaccine"
2023-06-09 08:26:30.396158463,39,Non-binary,Negative,German,Germany,19,13,22,"safe, mRNA"
2023-06-09 08:43:47.611044417,65,Male,Negative,English,Australia,10,30,25,"vaccine, measles, data"
2023-06-09 09:01:04.825930372,50,Female,Negative,English,Australia,12,15,26,"side effects, vaccine"
2023-06-09 09:18:22.040816326,31,Male,Positive,German,India,23,19,16,"booster, mRNA"
2023-06-09 09:35:39.255702280,55,Male,Positive,English,USA,23,8,57,"vaccine, WHO, microchip"
2023-06-09 09:52:56.470588235,38,Male,Positive,English,USA,11,8,10,"safe, Moderna"
2023-06-09 10:10:13.685474189,16,Female,Negative,English,UK,20,20,41,"health, microchip"
2023-06-09 10:27:30.900360144,54,Male,Negative,English,UK,27,10,36,"Pfizer, microchip, trust"
2023-06-09 10:44:48.115246098,29,Female,Positive,German,India,11,57,51,"Moderna, hoax"
2023-06-09 11:02:05.330132052,46,Female,Negative,French,UK,34,7,9,"efficacy, safe, measles"
2023-06-09 11:19:22.545018007,53,Male,Negative,English,UK,16,13,13,"hoax, data, WHO, community"
2023-06-09 11:36:39.759903961,20,Female,Positive,Chinese,UK,37,20,42,"WHO, microchip"
2023-06-09 11:53:56.974789915,15,Non-binary,Negative,English,USA,15,16,7,"public health, Moderna, trial"
2023-06-09 12:11:14.189675870,61,Male,Negative,English,Canada,12,11,8,"Pfizer, public health, microchip, data"
2023-06-09 12:28:31.404561824,37,Male,Negative,English,India,15,12,15,"measles, science, immunity, hospital"
2023-06-09 12:45:48.619447779,53,Female,Positive,English,USA,19,12,22,"efficacy, Moderna"
2023-06-09 13:03:05.834333733,31,Female,Negative,English,UK,16,17,44,"hoax, science, Pfizer, conspiracy"
2023-06-09 13:20:23.049219687,48,Male,Negative,German,UK,18,53,18,"vaccine, science"
2023-06-09 13:37:40.264105642,55,Non-binary,Negative,French,USA,23,20,14,"hoax, immunity, mRNA"
2023-06-09 13:54:57.478991596,43,Female,Negative,English,USA,18,36,23,"mRNA, Moderna, public health, microchip"
2023-06-09 14:12:14.693877551,23,Female,Negative,English,Germany,19,25,25,"trial, efficacy, hospital, Moderna"
2023-06-09 14:29:31.908763505,27,Non-binary,Negative,Spanish,USA,8,35,25,"booster, data, efficacy, hoax"
2023-06-09 14:46:49.123649459,20,Non-binary,Positive,German,USA,24,4,18,"data, COVID"
2023-06-09 15:04:06.338535414,20,Male,Negative,German,USA,19,17,7,"trust, hoax, community, data"
2023-06-09 15:21:23.553421368,34,Non-binary,Negative,English,Canada,44,38,12,"polio, public health"
2023-06-09 15:38:40.768307322,66,Male,Negative,French,Canada,12,15,40,"immunity, WHO, data, Pfizer"
2023-06-09 15:55:57.983193277,67,Non-binary,Negative,English,Canada,8,48,22,"mRNA, immunity, data, hoax"
2023-06-09 16:13:15.198079231,17,Female,Negative,English,USA,27,42,17,"efficacy, hoax"
2023-06-09 16:30:32.412965186,31,Male,Negative,English,India,23,15,35,"vaccine, trial, mRNA"
2023-06-09 16:47:49.627851140,63,Male,Negative,English,USA,12,15,11,"hospital, public health, booster, side effects"
2023-06-09 17:05:06.842737094,26,Male,Positive,English,USA,9,12,17,"trust, safe, polio"
2023-06-09 17:22:24.057623049,62,Non-binary,Negative,English,UK,43,14,21,"measles, hospital, COVID"
2023-06-09 17:39:41.272509003,61,Female,Negative,English,USA,40,10,16,"Moderna, public health, community, data"
2023-06-09 17:56:58.487394958,59,Male,Positive,Spanish,India,5,24,21,"conspiracy, health, microchip, polio"
2023-06-09 18:14:15.702280912,69,Male,Negative,English,Germany,15,9,18,"conspiracy, vaccine, microchip, flu"
2023-06-09 18:31:32.917166866,15,Male,Negative,English,USA,46,27,9,"side effects, Pfizer, trial, flu"
2023-06-09 18:48:50.132052821,31,Male,Negative,English,India,15,27,21,"microchip, conspiracy"
2023-06-09 19:06:07.346938775,17,Female,Negative,Chinese,Australia,15,8,10,"efficacy, hoax, Moderna, trust"
2023-06-09 19:23:24.561824729,40,Non-binary,Positive,English,Germany,17,43,21,"safe, Pfizer"
2023-06-09 19:40:41.776710684,29,Female,Positive,English,USA,11,25,39,"trial, efficacy"
2023-06-09 19:57:58.991596638,50,Male,Positive,English,UK,8,29,17,"mRNA, Moderna"
2023-06-09 20:15:16.206482593,46,Female,Negative,French,USA,33,13,11,"Pfizer, booster"
2023-06-09 20:32:33.421368547,46,Male,Positive,Chinese,India,7,27,18,"vaccine, community, WHO, microchip"
2023-06-09 20:49:50.636254501,18,Non-binary,Positive,English,USA,22,35,13,"Pfizer, hospital"
2023-06-09 21:07:07.851140456,32,Non-binary,Positive,English,UK,31,19,27,"WHO, science, community"
2023-06-09 21:24:25.066026410,63,Non-binary,Negative,German,USA,9,54,18,"immunity, science"
2023-06-09 21:41:42.280912364,33,Male,Negative,English,USA,12,20,47,"side effects, community"
2023-06-09 21:58:59.495798319,57,Female,Positive,Spanish,Canada,36,35,35,"science, vaccine, WHO, hoax"
2023-06-09 22:16:16.710684273,66,Non-binary,Positive,English,India,26,23,18,"measles, polio, COVID, mRNA"
2023-06-09 22:33:33.925570228,49,Male,Negative,English,Canada,14,26,28,"vaccine, hospital"
2023-06-09 22:50:51.140456182,54,Male,Negative,English,India,36,8,16,"public health, safe, COVID, trial"
2023-06-09 23:08:08.355342136,28,Female,Positive,English,USA,36,24,20,"COVID, Pfizer"
2023-06-09 23:25:25.570228091,47,Non-binary,Negative,Spanish,UK,22,13,16,"trial, WHO"
2023-06-09 23:42:42.785114045,28,Male,Positive,German,UK,12,13,29,"Pfizer, hoax, polio"
2023-06-10 00:00:00.000000000,48,Female,Positive,English,USA,16,48,41,"COVID, vaccine, side effects, data"
2023-06-10 00:17:17.214885954,69,Non-binary,Negative,French,UK,23,18,29,"safe, trial, efficacy, data"
2023-06-10 00:34:34.429771908,18,Female,Negative,English,Canada,18,12,31,"health, vaccine, mRNA"
2023-06-10 00:51:51.644657863,38,Female,Negative,English,UK,32,16,31,"community, trust, flu"
2023-06-10 01:09:08.859543817,43,Male,Positive,English,Australia,9,10,26,"data, trust, safe, community"
2023-06-10 01:26:26.074429771,33,Male,Negative,German,UK,9,41,11,"data, immunity, microchip"
2023-06-10 01:43:43.289315726,20,Male,Negative,French,USA,21,14,47,"data, mRNA"
2023-06-10 02:01:00.504201680,47,Female,Positive,Spanish,USA,15,26,49,"immunity, trial, polio, booster"
2023-06-10 02:18:17.719087635,63,Male,Negative,French,UK,14,39,17,"polio, WHO, flu"
2023-06-10 02:35:34.933973589,54,Female,Positive,Spanish,USA,8,15,16,"safe, mRNA, community, Pfizer"
2023-06-10 02:52:52.148859543,33,Female,Negative,Chinese,USA,20,26,27,"hospital, efficacy, hoax"
2023-06-10 03:10:09.363745498,67,Male,Positive,Spanish,UK,19,12,26,"flu, conspiracy"
2023-06-10 03:27:26.578631452,15,Non-binary,Positive,German,UK,27,68,18,"flu, microchip, Pfizer, mRNA"
2023-06-10 03:44:43.793517406,19,Non-binary,Positive,English,USA,20,32,10,"hoax, vaccine, polio, Moderna"
2023-06-10 04:02:01.008403361,41,Non-binary,Negative,English,Australia,18,18,23,"vaccine, data"
2023-06-10 04:19:18.223289315,30,Female,Negative,English,Canada,36,13,26,"mRNA, public health, WHO, safe"
2023-06-10 04:36:35.438175270,20,Female,Negative,English,USA,10,18,28,"public health, flu, WHO, conspiracy"
2023-06-10 04:53:52.653061224,54,Female,Positive,English,Australia,26,16,23,"safe, efficacy, hoax, Moderna"
2023-06-10 05:11:09.867947178,27,Male,Negative,English,Canada,8,53,17,"COVID, polio, health"
2023-06-10 05:28:27.082833133,62,Female,Positive,Spanish,Canada,13,10,33,"health, hospital"
2023-06-10 05:45:44.297719087,49,Male,Negative,English,UK,10,21,20,"immunity, safe, flu"
2023-06-10 06:03:01.512605042,33,Male,Positive,English,USA,29,19,15,"microchip, polio"
2023-06-10 06:20:18.727490996,26,Non-binary,Positive,English,Canada,19,18,18,"science, conspiracy, measles, flu"
2023-06-10 06:37:35.942376950,30,Non-binary,Positive,Chinese,USA,19,19,8,"Pfizer, community, health"
2023-06-10 06:54:53.157262905,57,Non-binary,Negative,English,Germany,11,18,18,"measles, safe, trial, polio"
2023-06-10 07:12:10.372148859,24,Male,Negative,English,India,17,31,28,"vaccine, trust, Moderna"
2023-06-10 07:29:27.587034813,39,Male,Positive,Spanish,UK,13,27,23,"polio, trust, Moderna"
2023-06-10 07:46:44.801920768,34,Male,Negative,Spanish,USA,24,24,42,"science, hoax, safe"
2023-06-10 08:04:02.016806722,45,Female,Negative,English,USA,12,4,17,"community, mRNA"
2023-06-10 08:21:19.231692677,18,Male,Negative,English,USA,39,23,25,"WHO, data"
2023-06-10 08:38:36.446578631,58,Non-binary,Negative,English,UK,8,8,29,"data, public health, trial, polio"
2023-06-10 08:55:53.661464585,37,Non-binary,Positive,Chinese,USA,13,27,64,"microchip, immunity, WHO, Pfizer"
2023-06-10 09:13:10.876350540,16,Male,Negative,English,UK,46,41,21,"WHO, data, conspiracy, side effects"
2023-06-10 09:30:28.091236494,36,Male,Positive,English,USA,16,12,11,"immunity, WHO, side effects"
2023-06-10 09:47:45.306122449,65,Non-binary,Positive,English,Germany,10,17,30,"Pfizer, COVID, side effects, measles"
2023-06-10 10:05:02.521008403,51,Male,Negative,English,USA,22,14,51,"Pfizer, public health, mRNA"
2023-06-10 10:22:19.735894357,22,Non-binary,Negative,French,Germany,15,37,17,"data, vaccine, community"
2023-06-10 10:39:36.950780312,21,Female,Positive,English,Germany,13,21,30,"health, polio, science"
2023-06-10 10:56:54.165666266,28,Non-binary,Positive,English,UK,11,47,37,"flu, hoax, Pfizer"
2023-06-10 11:14:11.380552220,69,Female,Negative,English,Australia,80,24,33,"science, trust, health, immunity"
2023-06-10 11:31:28.595438175,17,Male,Positive,English,UK,17,22,21,"side effects, flu, polio"
2023-06-10 11:48:45.810324129,64,Male,Positive,English,Canada,7,20,14,"data, microchip"
2023-06-10 12:06:03.025210084,30,Female,Positive,French,USA,42,30,19,"WHO, measles"
2023-06-10 12:23:20.240096038,69,Male,Negative,French,USA,27,8,25,"Pfizer, hospital, data, microchip"
2023-06-10 12:40:37.454981992,33,Female,Negative,German,UK,13,20,31,"science, microchip, conspiracy, polio"
2023-06-10 12:57:54.669867947,65,Male,Positive,German,UK,12,19,23,"efficacy, polio, health, COVID"
2023-06-10 13:15:11.884753901,32,Non-binary,Positive,Spanish,UK,28,28,16,"COVID, flu, Moderna"
2023-06-10 13:32:29.099639855,66,Male,Positive,English,USA,17,18,26,"Moderna, safe, COVID"
2023-06-10 13:49:46.314525810,30,Non-binary,Negative,French,USA,7,11,30,"hoax, vaccine, hospital"
2023-06-10 14:07:03.529411764,22,Non-binary,Positive,French,USA,49,20,24,"vaccine, Pfizer, flu, science"
2023-06-10 14:24:20.744297719,47,Female,Positive,French,USA,16,11,13,"mRNA, trial, WHO, science"
2023-06-10 14:41:37.959183673,63,Male,Negative,English,USA,42,7,18,"COVID, Pfizer"
2023-06-10 14:58:55.174069627,26,Female,Positive,English,USA,38,28,32,"efficacy, polio"
2023-06-10 15:16:12.388955582,67,Male,Negative,French,USA,12,26,10,"conspiracy, science, measles, side effects"
2023-06-10 15:33:29.603841536,25,Non-binary,Positive,Spanish,India,33,25,7,"safe, polio, public health"
2023-06-10 15:50:46.818727491,19,Non-binary,Positive,Chinese,USA,14,38,42,"trust, vaccine, trial, Pfizer"
2023-06-10 16:08:04.033613445,41,Male,Positive,English,Canada,7,14,25,"trust, immunity"
2023-06-10 16:25:21.248499399,26,Male,Negative,English,USA,16,9,27,"microchip, mRNA, hoax"
2023-06-10 16:42:38.463385354,31,Female,Negative,English,India,24,19,11,"Moderna, science, microchip, public health"
2023-06-10 16:59:55.678271308,20,Male,Negative,French,UK,15,16,29,"community, public health"
2023-06-10 17:17:12.893157262,47,Male,Positive,English,USA,17,13,23,"Moderna, booster, side effects"
2023-06-10 17:34:30.108043217,19,Male,Negative,English,UK,35,19,9,"vaccine, trial, microchip"
2023-06-10 17:51:47.322929171,42,Female,Positive,Chinese,USA,21,14,40,"vaccine, public health, microchip"
2023-06-10 18:09:04.537815126,28,Male,Positive,English,UK,13,8,21,"hospital, COVID, Moderna"
2023-06-10 18:26:21.752701080,19,Non-binary,Negative,French,USA,28,16,16,"Moderna, trial, booster, vaccine"
2023-06-10 18:43:38.967587034,68,Female,Positive,English,Germany,22,11,16,"health, COVID, Pfizer"
2023-06-10 19:00:56.182472989,47,Female,Positive,French,UK,5,22,7,"hospital, polio, trust, WHO"
2023-06-10 19:18:13.397358943,64,Non-binary,Positive,English,USA,24,14,27,"mRNA, conspiracy, immunity, polio"
2023-06-10 19:35:30.612244897,62,Non-binary,Positive,German,Australia,24,35,22,"efficacy, WHO, side effects"
2023-06-10 19:52:47.827130852,55,Non-binary,Positive,German,USA,20,44,18,"Pfizer, Moderna"
2023-06-10 20:10:05.042016806,33,Male,Negative,English,India,31,28,38,"Pfizer, safe, data, immunity"
2023-06-10 20:27:22.256902761,36,Non-binary,Negative,English,UK,14,9,10,"microchip, hoax"
2023-06-10 20:44:39.471788715,19,Male,Negative,English,Australia,23,42,14,"trust, polio, hoax"
2023-06-10 21:01:56.686674669,16,Female,Negative,Spanish,USA,9,44,13,"trust, public health, community"
2023-06-10 21:19:13.901560624,44,Female,Positive,German,India,24,20,17,"safe, health, flu"
2023-06-10 21:36:31.116446578,61,Non-binary,Positive,English,Australia,53,38,20,"safe, efficacy, science"
2023-06-10 21:53:48.331332533,53,Male,Positive,Spanish,USA,12,15,24,"safe, Moderna, measles, side effects"
2023-06-10 22:11:05.546218487,18,Non-binary,Negative,English,USA,13,7,16,"WHO, mRNA"
2023-06-10 22:28:22.761104441,47,Non-binary,Positive,French,USA,14,13,12,"measles, health, side effects"
2023-06-10 22:45:39.975990396,27,Male,Negative,Chinese,Germany,21,47,46,"trial, trust, conspiracy, flu"
2023-06-10 23:02:57.190876350,34,Non-binary,Positive,English,USA,11,9,67,"community, efficacy"
2023-06-10 23:20:14.405762304,68,Female,Negative,English,UK,24,20,21,"booster, safe, immunity"
2023-06-10 23:37:31.620648259,21,Non-binary,Negative,English,USA,30,20,13,"science, mRNA, hospital"
2023-06-10 23:54:48.835534213,29,Male,Positive,English,USA,26,15,42,"side effects, booster"
2023-06-11 00:12:06.050420168,37,Male,Negative,English,UK,8,16,9,"trial, Moderna, COVID"
2023-06-11 00:29:23.265306122,28,Female,Negative,English,Germany,33,20,16,"side effects, efficacy, vaccine"
2023-06-11 00:46:40.480192076,37,Male,Positive,English,UK,32,15,14,"vaccine, community, Pfizer"
2023-06-11 01:03:57.695078031,33,Male,Negative,English,India,30,9,11,"community, microchip, vaccine"
2023-06-11 01:21:14.909963985,68,Female,Negative,English,UK,24,22,17,"microchip, hospital, trial"
2023-06-11 01:38:32.124849940,43,Non-binary,Negative,English,USA,22,34,13,"WHO, efficacy, vaccine"
2023-06-11 01:55:49.339735894,34,Female,Negative,English,USA,33,31,20,"science, booster, community"
2023-06-11 02:13:06.554621848,43,Non-binary,Negative,French,UK,52,13,20,"measles, efficacy"
2023-06-11 02:30:23.769507803,38,Female,Positive,Spanish,Germany,12,10,14,"flu, public health"
2023-06-11 02:47:40.984393757,32,Non-binary,Positive,English,India,34,17,16,"trust, polio, hoax"
2023-06-11 03:04:58.199279711,24,Female,Negative,English,USA,19,43,17,"conspiracy, hospital, COVID"
2023-06-11 03:22:15.414165666,55,Non-binary,Negative,French,USA,18,27,30,"efficacy, measles, community"
2023-06-11 03:39:32.629051620,22,Female,Positive,Chinese,USA,9,28,18,"polio, health, community"
2023-06-11 03:56:49.843937575,40,Non-binary,Positive,English,Germany,17,31,30,"side effects, booster, Moderna, health"
2023-06-11 04:14:07.058823529,43,Female,Negative,English,India,12,24,26,"data, measles, trial"
2023-06-11 04:31:24.273709483,24,Male,Negative,English,Australia,15,21,26,"side effects, measles, hospital"
2023-06-11 04:48:41.488595438,31,Non-binary,Negative,English,USA,11,27,40,"measles, conspiracy"
2023-06-11 05:05:58.703481392,16,Female,Positive,English,UK,16,15,11,"side effects, hoax"
2023-06-11 05:23:15.918367346,20,Non-binary,Positive,English,UK,16,9,15,"hospital, safe, science, trial"
2023-06-11 05:40:33.133253301,19,Non-binary,Positive,Spanish,USA,21,28,48,"polio, COVID"
2023-06-11 05:57:50.348139255,42,Female,Negative,English,UK,8,37,17,"trust, mRNA, Moderna"
2023-06-11 06:15:07.563025210,55,Non-binary,Positive,English,USA,9,11,4,"Pfizer, booster, vaccine"
2023-06-11 06:32:24.777911164,19,Female,Negative,English,USA,24,30,18,"polio, measles"
2023-06-11 06:49:41.992797118,32,Male,Positive,English,India,13,46,21,"conspiracy, vaccine"
2023-06-11 07:06:59.207683073,40,Non-binary,Negative,English,Australia,34,20,5,"hoax, public health, vaccine, measles"
2023-06-11 07:24:16.422569027,34,Male,Negative,English,UK,22,13,39,"hospital, mRNA, Pfizer, Moderna"
2023-06-11 07:41:33.637454982,55,Non-binary,Negative,German,UK,27,21,14,"polio, Pfizer, safe, booster"
2023-06-11 07:58:50.852340936,63,Non-binary,Positive,English,USA,40,15,23,"Moderna, mRNA, immunity, side effects"
2023-06-11 08:16:08.067226890,41,Non-binary,Positive,Spanish,Australia,17,14,17,"public health, community, efficacy"
2023-06-11 08:33:25.282112845,63,Female,Positive,German,Australia,15,24,10,"community, science"
2023-06-11 08:50:42.496998799,26,Male,Negative,English,Australia,31,9,11,"community, side effects, immunity"
2023-06-11 09:07:59.711884753,21,Non-binary,Negative,English,Australia,25,9,12,"side effects, science, Moderna"
2023-06-11 09:25:16.926770708,17,Female,Negative,English,USA,18,20,34,"polio, vaccine, health, COVID"
2023-06-11 09:42:34.141656662,24,Non-binary,Negative,German,USA,40,19,18,"public health, measles"
2023-06-11 09:59:51.356542617,48,Female,Negative,German,UK,18,23,15,"measles, trial, science"
2023-06-11 10:17:08.571428571,39,Non-binary,Positive,Spanish,USA,20,51,12,"conspiracy, efficacy"
2023-06-11 10:34:25.786314525,49,Male,Negative,English,Australia,20,21,36,"data, trial, hospital"
2023-06-11 10:51:43.001200480,30,Male,Positive,Spanish,USA,12,27,41,"vaccine, measles, side effects, community"
2023-06-11 11:09:00.216086434,16,Non-binary,Positive,English,USA,20,12,36,"side effects, health"
2023-06-11 11:26:17.430972388,38,Female,Negative,English,USA,40,29,25,"polio, health, data"
2023-06-11 11:43:34.645858343,24,Non-binary,Positive,English,Germany,25,15,23,"conspiracy, health"
2023-06-11 12:00:51.860744297,52,Female,Positive,English,USA,20,20,10,"community, immunity, hospital, hoax"
2023-06-11 12:18:09.075630252,36,Non-binary,Negative,French,Canada,18,19,17,"conspiracy, flu"
